"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Virgin Islands (U.S.)","VIR","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","11644","15302","15008","16004","16379","17997","16500","17000","","","12641","15904","16069","15758","15308","14948","","","","","14319","14400","14544","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","","","","","","7403715","7722524","7784587","7337436","7923495","7887439","","7884202","7993019","8005981","8125836","8484685","8666252","8663481","8583052","8862292","9090800","9527200","9782900","10047564","10228800","10431300","10435508","10250214","10063025","9751434","9336913","8841004","8350191","7773484","7317813","7041312","6871795","6745016","6922624","7042193","7100950","7202767","7434848","7543632","7790009","7801560","8041842","8506562","8718356","8884964","9201399","9192690","8876319.52864096",
"Vanuatu","VUT","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","18250","18878","18622","19252","19834","20095","20639","21161","21816","22749","23264","22969","","22244","","22897","23856","24060","24634","25000","24471","24952","26267","30179","30472","","","31747","34366","34333","35674","36482","37470","39388","38960","38530","37060","37817","38658","38762","41834","","","44181","","45931","","","","54820","56390","57072","56391","55233","56048",
"World","WLD","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","463410784","414882240","428375360","450991456","465594144","481050496","493014432","502343072","504838912","511954624","528819168","535813152","544451712","547919744","552140864","555469952","556231936","560990080","572312896","576352512","578621120","584097088","592401536","600854848","611893632","616747968","625055168","642363584","644910336","654379648","655541376","654542784","651855040","655175680","676894336","678954496","679518720","689680320","693765120","694980160","697565504","702454208","710477952","716264960","715029696","719562944","737056320","743459392","732797632","741598912","750551744","754475456","764779072","769854272","780852608",
"Samoa","WSM","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","24462","24976","25761","27408","","28492","28677","29017","28955","29249","28388","27675","26973","26939","","","26921","","","","","","","","26681","27196","27011","27317","27439","27297","28026","29203","30530","31059","31175","30964","30516","30193","","29663","30871","29860","29869","","31350","31998","32629","32950","33123","33841","33950","35400","35334","35003","34962",
"Kosovo","XKX","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2302787","","2643579","2783371","2950403","3107801","3219564","","","3282457","","3426991","3640590","3684948","3874741","","","3900134","","","","","","","","",
"South Africa","ZAF","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","3988514","","","","","4635315","","4324747","4141797","4268090","","4480493","4426022","","","","4737367","4920543","5055396","6757600","6951777","7210021","","","7971770","8159430","","8091295","7998945","7935221","7444802","7413415","7465728","7470476","7444142","7314449","7256518","7312258","7231660","7128500","7024368","6964756","7004482","7063849","7195183","7555842","7509476","7532082","7568387","7688381","7716039","7698124","7630776","7521185","",
"Zambia","ZMB","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","694670","729801","777873","810234","858191","872392","907867","936817","964475","996597","1041938","1073203","1121624","1195149","1266739","1348318","1377516","1391222","1426135","1446847","1461206","1510337","","","1507660","1506349","1516919","","1557260","1555707","1589544","1625647","1731579","","2251357","2572846","2678610","2790312","2909436","2840540","2899131","3030120","3135442","3075161","3217872","3215723","3203220","3284841","","","","","","","4489003",
"Zimbabwe","ZWE","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","735782","696130","755937","790592","835028","862736","882375","890460","826857","831879","1235036","1714266","1905437","2044029","2130487","2214963","2262071","2248823","2208715","2230881","2116414","2289309","2301642","2430198","","2482508","2493791","2510605","2482436","2460323","2460669","2534796","2399250","2361588","","","","","","","","","2666451","2663187","2658690","2658415","2662010","2676485","2725970","2789692","2869735","2899259","2943370","2953307","2938939",
