"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Chad","TCD","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","64.89023","66.0043","","","","","","","","","","","","","64.19181","70.64574","","","68.37361","67.18043","65.81015","62.30879","","60.91016","62.05484","62.95828","67.07802","67.5661","67.88426","68.62067","71.22252","67.9511","72.11578","68.7188","63.15438","62.72308","60.37925","62.40153","61.01961","62.20393","62.59056","61.26763","62.42763","56.16602","55.54179","56.88788","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","29.57253","29.78266","28.38822","29.25362","29.52529","29.78746","29.57729","29.68792","29.42964","29.34114","28.64126","28.01928","27.19006","26.59563","26.0968","26.02852","25.59199","25.18456","24.59958","24.01249","23.53229","23.41908","23.50576","23.57333","23.78656","23.99273","24.19947","24.43232","24.62919","24.49215","23.94191","23.24656","22.39397","20.3403","20.81492","20.18158","19.59351","19.08614","19.20127","18.74053","18.3924","18.32389","18.30572","17.79425","17.4832","17.24798","17.0038","17.50504","17.64651","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","21.59085","21.33785","21.38237","21.41376","21.68058","21.56982","21.4924","21.26866","21.1136","20.7591","20.52492","20.31181","19.75881","19.22224","18.93589","19.06129","19.20564","19.12784","19.00429","18.85855","18.57885","18.33393","18.39209","18.38193","17.94303","17.74818","17.47109","17.0174","16.68211","16.58544","16.64097","16.75759","16.73481","16.85867","16.85403","16.56762","16.77199","17.08293","17.06837","","","","","","",
"Togo","TGO","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","58.45613","60.37813","59.48617","59.50325","58.54683","59.68668","60.56694","58.12109","55.43369","54.29058","55.07967","51.83896","48.20139","45.08388","44.42142","46.06011","50.25659","51.66419","54.61232","55.63861","58.25862","63.78768","","53.10531","54.86158","50.84948","46.37572","45.51107","41.28126","37.45983","34.33866","35.20108","35.45168","39.08429","33.59536","37.56283","39.13792","41.32555","43.50925","40.57306","40.94767","41.67781","41.08672","41.13664","44.20973","41.39676","40.12613","40.14504","","","","","","",
"Thailand","THA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","34.67302","","","30.10394","30.15075","27.96192","30.21801","28.8802","","","","","20.67687","19.78909","19.46745","","20.06617","20.29185","20.23474","20.2664","22.10699","20.13314","19.81136","20.52285","","18.8329","","18.73022","20.56669","20.79357","19.08866","18.56249","","","","18.26577","17.71738","15.99218","","16.2581","15.78457","16.28069","","15.3927","16.88246","16.65791","16.88809","16.63844","","","","","","",
"Tajikistan","TJK","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.31113","21.74715","20.80718","22.24579","22.85605","22.4766","22.79757","22.70828","21.98287","21.84551","21.7869","21.78474","22.3594","21.51849","21.32679","22.17816","21.60943","22.67432","23.24594","25.18145","23.27456","23.00472","22.69386","22.3589","22.28986","22.19159","22.30051","","","","","","","",
"Turkmenistan","TKM","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","32.21196","32.14084","31.95253","31.91023","31.68302","31.60505","31.6027","31.53306","31.45451","31.19698","31.07397","30.85779","30.39871","30.05102","29.80052","29.51561","28.81998","28.58377","28.21245","27.87392","27.72323","27.57741","27.26188","26.929","26.50401","26.30592","26.11821","25.90624","26.16479","26.54099","26.01484","25.07849","24.64468","24.29108","24.36088","24.04453","24.21065","24.51318","24.14627","23.99386","23.65661","23.25934","22.72826","22.72555","22.41662","22.15856","21.99435","21.7582","21.69085","","","","","","",
"Timor-Leste","TLS","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.9124","47.17944","46.8161","50.71393","","","","","29.77684","30.19877","31.35481","","","","","","27.65483","26.94886","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","32.91612","32.84191","32.49413","33.345","32.12982","32.24263","31.50185","30.84299","31.78403","31.37767","30.67144","30.16444","29.43576","26.10093","25.95679","25.46184","25.56636","26.95056","27.2168","24.4286","26.29986","26.49598","26.17547","25.85368","26.38096","25.87607","26.31954","25.25473","25.21488","24.87611","24.34276","23.83349","23.67198","23.31166","22.9917","23.39561","23.13481","23.04397","22.83999","22.69942","23.0273","22.35698","21.39288","21.89897","22.03949","22.25553","22.63736","23.17948","23.00915","","","","","","",
"Tonga","TON","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","27.15046","25.33333","25.80374","26.03432","25.34731","27.99419","25.38983","","25.92641","24.13692","24.34315","24.98417","21.06053","19.6262","20.89012","22.875","22.31135","21.65155","","","23.97968","23.42857","21.24745","22.27056","23.59486","21.2398","20.96642","21.0202","21.8883","20.90037","22.14456","20.69623","22.12807","21.71238","20.30012","20.30036","22.29079","25.4015","25.06316","24.58676","24.88626","24.12606","21.10539","25.74776","21.85806","21.63312","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","41.17791","40.8534","41.24468","42.45591","42.65017","42.09882","42.20764","42.23202","41.9182","42.12435","42.64596","42.67621","42.43642","42.05844","41.6558","41.61673","41.62096","41.62835","42.23038","42.26232","42.3503","42.13674","41.9359","41.69417","41.50884","41.25163","40.9494","40.61478","40.29641","40.04525","39.87987","40.1594","40.73892","41.0148","40.99374","40.78047","40.62981","40.32514","39.30997","38.23183","37.15236","35.84928","35.8043","33.48807","32.788","32.7214","35.55419","33.24849","33.24669","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","37.3272","37.22037","37.15193","37.16118","37.0412","37.18545","37.43335","37.64338","36.46222","36.41639","37.26752","37.34219","37.35694","36.99026","36.88924","36.97005","36.69128","37.09195","36.67471","35.39976","36.18189","36.14438","36.09621","36.6168","37.79622","38.17957","38.15706","40.67384","41.15776","41.08075","42.28521","42.44817","43.13351","42.42988","42.63169","42.76424","43.41366","44.30129","43.81452","43.17023","41.61294","40.82243","42.22734","38.79557","37.98205","37.50596","37.50599","37.36845","37.36194","","","","","","",
"Trinidad and Tobago","TTO","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","34.46686","33.39772","32.87038","31.63394","30.90816","30.75769","29.3721","28.58133","27.99918","25.88282","23.8559","23.01315","22.58083","22.69793","22.22969","22.06739","22.97254","23.77882","24.67714","","25.95905","26.13592","25.76566","27.04757","","25.49342","24.76132","","21.32821","20.75006","19.75159","19.6154","18.50138","17.51665","16.54586","","15.93954","17.15784","17.57943","","","","","","","","","","","","","","","",
"Tunisia","TUN","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","47.47047","","43.99921","","40.96882","39.99944","40.3801","39.44125","39.2351","39.02435","38.50327","37.85364","37.83434","35.93868","34.01426","31.58681","32.17963","30.94783","30.164","29.68811","27.775","26.40503","26.19308","26.29072","25.22658","24.5295","24.1413","24.0811","23.86149","23.21045","22.69378","21.89225","21.53775","20.60639","19.98753","19.14138","18.15286","17.28071","16.97824","17.11543","17.35205","17.14983","17.43043","16.5447","15.79669","16.18367","16.57185","16.87168","","","","","","",
"Turkiye","TUR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","37.80389","36.11195","33.12517","34.02891","33.55384","31.94539","30.16475","29.62344","29.7868","","26.62431","27.53688","28.55453","31.10382","31.14897","31.19571","30.91192","31.14063","30.62648","30.48036","30.38145","29.27687","28.4562","27.42823","27.74516","","","","","","","","","","","","","","","","","20.13204","19.83354","19.32755","18.40513","","16.97782","","","","","","","",
"Tuvalu","TUV","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.75362","","","","","18.88889","19.7013","18.29487","16.66234","17.92","19.23288","","","","","","","","","","","12.71795","17.19481","","15.57647","","","","","","",
"Tanzania","TZA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","46.75438","45.88847","45.52513","46.59736","49.05415","53.55292","49.77317","50.16914","46.17832","41.53122","","43.32876","39.75104","39.65096","38.23891","34.23583","33.27616","33.0851","32.97371","33.11856","34.889","35.77675","35.57033","36.70085","36.54312","36.83172","36.21515","36.91207","38.01943","40.28437","","45.99111","52.99786","56.89936","58.27379","55.85542","52.40834","53.08766","52.3892","53.70457","50.76274","","45.83178","43.44315","43.06031","","41.76673","47.15284","50.63304","","","","","","",
"Uganda","UGA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","33.97709","34.70653","32.59304","32.08132","33.33824","33.94596","34.83689","35.00071","35.33496","33.5835","33.89665","34.75408","36.3929","35.16441","33.8186","34.46536","30.13117","31.64314","31.9874","29.06809","29.3527","32.9232","27.68737","29.10576","33.19221","35.19818","37.62231","59.42568","58.51028","57.3049","59.42965","54.32167","52.72399","52.38955","50.08651","51.73179","49.04733","49.56387","49.92589","49.28122","48.576","47.77601","48.80484","45.59109","","42.9168","42.72062","42.65911","","","","","","","",
"Ukraine","UKR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.60489","","20.47717","19.91538","","","20.93593","20.8617","20.48241","19.88406","19.58976","19.46268","19.11184","18.59754","18.70376","17.12453","16.33813","15.81651","15.58278","15.65789","15.83346","16.08657","16.48785","","12.38447","12.75838","12.99453","12.98011","","","","","","",
"Upper middle income","UMC","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","29.45008","29.61628","28.44963","29.12612","29.28465","29.45642","29.13866","28.73633","28.46929","28.36357","27.74365","27.16831","26.42851","25.87502","25.62108","25.66156","25.40181","25.14344","24.69877","24.11141","23.8239","23.62578","23.54704","23.50368","23.58415","23.79357","23.95179","24.14198","24.40915","24.28938","23.5501","22.76456","22.07314","20.41779","20.83687","20.16691","19.94994","19.59169","19.34271","19.09353","18.78234","18.72064","18.67235","18.7395","18.31817","18.32687","18.46745","18.47165","18.39381","","","","","","",
"Uruguay","URY","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","29.48589","28.64984","25.66373","25.42803","22.93522","23.76967","23.42196","23.70194","23.57919","23.81625","22.43005","21.48804","21.59081","20.55518","23.32668","25.08293","21.89014","","23.17514","22.14033","21.88766","21.64152","20.63866","19.90489","21.39486","20.08104","20.4869","21.59529","20.6103","20.43957","20.75667","20.77524","21.1696","20.82538","20.53409","20.15194","19.64452","15.50977","15.00998","13.98624","13.79403","","","11.9642","11.46753","11.76053","11.13129","11.0193","","","","","","","",
"United States","USA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.53749","14.45723","","14.19857","","","","","","","",
"Uzbekistan","UZB","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","24.10745","","","","","24.09567","","","24.14035","24.10282","23.048","20.82443","20.18343","20.22664","20.1038","23.10311","22.40959","21.19301","20.90977","21.44349","21.71928","21.29445","21.09375","20.14552","19.94866","19.38332","18.24208","17.60546","17.11574","17.76213","15.6244","14.97123","15.64401","18.12079","19.03192","20.42443","21.15014","21.50664","","","","","","",
"St. Vincent and the Grenadines","VCT","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","19.55864","","","","18.06116","","","","","","18.15625","","","","","17.74563","","","","19.68722","","","20.30959","","","","19.99503","19.75896","18.58818","18.9761","17.28313","17.55796","17.22593","","","17.07181","16.95633","16.96132","16.27396","","15.748","15.29101","15.68575","14.89632","14.51432","14.39337","14.39258","","","","","","",
"Venezuela, RB","VEN","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","34.82114","34.01514","33.59355","32.91377","31.49028","30.35173","29.42885","28.90115","28.9276","27.76282","27.33912","26.69948","26.02124","26.39321","26.03711","25.62331","25.68126","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","22.93617","21.62766","22.74468","","20.9","18.54867","","","20.57143","","18.11009","","16.60331","17.55556","","","","","","18.2439","18.57143","16.17881","","15.07229","15.53254","","","","18.01961","16.96951","16.61677","16.73214","13.83085","13.91133","14.93814","15.06701","14.15814","","13.48276","13.22727","11.93156","","","11.74552","11.74126","10.53822","11.61672","","","","","","","",
"Virgin Islands (U.S.)","VIR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","25.20346","22.08081","","","16.01075","16.19892","14.77171","","","","","14.2","","","","14.16872","","","","","14.17723","","14.18927","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","36.11604","35.57718","34.14532","34.61545","36.43103","38.64422","","","","35.29414","34.46203","35.00456","34.96487","34.49841","34.18834","35.11028","35.09961","35.5758","35.19029","34.86643","34.22652","33.48732","32.15427","30.43485","29.52151","28.03482","26.32905","24.65381","23.02694","21.55565","20.6947","20.43643","19.92674","19.5222","19.90175","19.63155","19.39912","18.88349","19.21383","19.2242","19.62995","19.64643","20.27696","","","","","","",
"Vanuatu","VUT","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","23.45758","24.14066","23.57215","26.33653","24.36609","","","25.22169","22.01413","","23.59432","21.34665","","23.81585","","","","","","25.7732","","28.71346","30.82981","","","","","","28.87899","24.16115","22.54994","23.73585","23.21561","21.71334","20.01027","","","23.7544","","","21.66442","","","22.82076","","26.56507","","","","","","","","","",
"World","WLD","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","28.105","28.23694","27.836","28.36033","28.48107","28.62487","28.63334","28.73086","28.57155","28.60349","28.34571","28.16444","27.80012","27.42866","27.23172","27.14291","26.93052","26.83477","26.6785","26.25206","26.21584","26.15986","26.12866","26.13342","26.20764","26.29711","26.31457","26.47088","26.61422","26.55149","26.30914","26.0185","25.82453","25.25962","25.39072","25.24855","25.14194","25.04689","24.97171","24.68045","24.31042","24.11758","24.19696","23.55038","23.29472","23.10596","23.44392","23.38904","23.44631","","","","","","",
"Samoa","WSM","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","23.27498","26.65528","22.65699","27.10979","","23.43092","21.69213","21.55795","19.68389","20.06104","19.74131","21.4868","18.47466","17.93542","","","17.81668","","","","","","","","","18.43797","18.26302","","","24.00792","24.01542","25.04545","27.23461","","","","","32.81848","","31.69124","30.23604","","","","","","","","","","","","","","",
"Kosovo","XKX","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.36997","","","","","","","","","","","30.81078","30.25279","30.25279","","","","26.93016","","","","","","","","",
"South Africa","ZAF","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","29.46956","28.47888","27.7827","","","","","","","","","","","","26.66773","","","37.27042","36.2809","","44.53891","","35.93639","34.90296","38.89617","35.28227","35.37191","35.54274","31.39262","33.04696","33.19107","32.71282","33.57812","29.51018","32.59666","32.93793","32.02921","32.76808","30.3322","","","","","","","","","",
"Zambia","ZMB","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","46.77283","49.61932","47.16955","47.88617","47.99458","48.20911","47.55969","48.1877","48.54414","44.35234","48.56388","48.21651","47.86923","46.50928","46.77766","49.38532","45.62973","45.56304","44.08727","","44.01223","","","","41.08401","39.09751","38.19415","","44.0078","51.22681","49.87587","48.02502","48.08873","","53.54891","56.47904","57.00626","55.35345","54.17641","","52.98507","55.86195","49.22433","","41.0469","42.74181","43.31661","42.05996","","","","","","","",
"Zimbabwe","ZWE","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","40.88282","40.65375","40.69126","40.49078","40.08553","36.65959","45.00779","43.92332","45.38337","41.90813","38.9324","39.39073","39.50565","38.82917","39.37015","38.2382","38.22489","35.77804","39.17635","37.8348","39.51156","","39.11001","39.13794","39.28959","37.28333","41.02384","37.03596","38.10062","39.41662","38.55591","","","","","","","","","35.86109","36.4082","","","","","","","","","","","",
